32,45,0,0
7,127,0,4
34,127,0,0
74,88,0,0
54,80,0,2
14,21,0,39
39,88,0,1
9,48,0,0
0,120,0,0
0,45,0,0
42,116,0,0
61,116,0,0
44,94,0,1
31,48,0,0
5,116,0,0
19,44,0,1
69,116,0,0
66,120,0,0
17,22,0,8
21,123,0,4
15,17,0,70
22,116,0,5
11,21,0,0
41,54,0,0
9,122,0,0
18,69,0,0
17,133,0,17
31,122,0,0
17,113,0,1
45,123,0,0
17,68,0,1
7,41,0,0
9,67,0,0
130,133,0,1
111,133,0,17
42,110,0,0
18,127,0,13
5,110,0,0
19,123,0,0
111,113,0,0
20,21,0,4
17,128,0,55
39,133,0,17
22,110,0,0
39,113,0,0
67,111,0,0
54,60,0,0
94,105,0,1
5,7,0,0
54,74,0,1
111,128,0,50
66,104,0,0
74,128,0,0
15,116,0,7
11,104,0,0
39,128,0,35
22,42,0,1
5,11,0,0
7,111,0,16
7,66,0,0
55,130,0,0
9,22,0,0
60,127,0,0
59,119,0,0
50,122,0,0
17,20,0,24
21,49,0,1
17,31,0,7
48,80,0,0
50,67,0,0
19,21,0,0
15,42,0,0
61,122,0,0
122,130,0,0
17,30,0,11
9,69,0,0
54,55,0,4
69,122,0,0
31,69,0,16
94,110,0,0
18,111,0,12
42,67,0,0
61,67,0,0
49,123,0,3
55,121,0,0
80,121,0,0
21,104,0,0
14,54,0,30
9,127,0,0
22,67,0,0
31,127,0,0
68,123,0,0
111,130,0,1
44,119,0,1
80,111,0,7
5,88,0,0
42,88,0,0
69,88,0,0
48,60,0,0
39,130,0,1
54,59,0,0
7,15,0,7
22,88,0,0
48,74,0,0
50,68,0,0
5,26,0,0
60,111,0,3
60,66,0,0
20,54,0,11
50,128,0,0
48,94,0,0
15,67,0,0
50,69,0,0
7,13,0,3
42,133,0,0
5,133,0,0
17,44,0,98
41,80,0,0
42,113,0,0
69,133,0,0
111,121,0,1
5,113,0,0
67,120,0,0
42,68,0,0
61,68,0,1
5,68,0,0
69,113,0,0
22,133,0,3
39,121,0,1
113,119,0,0
22,113,0,0
15,88,0,0
22,68,0,0
42,128,0,0
61,128,0,2
5,128,0,0
39,44,0,66
61,69,0,116
13,86,0,2
88,105,0,0
69,128,0,1
7,120,0,9
7,45,0,0
22,128,0,3
17,123,0,16
7,49,0,3
7,39,0,6
31,111,0,7
26,86,0,0
31,66,0,0
45,54,0,0
11,19,0,0
34,49,0,0
74,123,0,0
19,54,0,0
7,14,0,5
15,133,0,7
41,60,0,0
15,113,0,0
54,105,0,0
15,68,0,0
41,74,0,0
5,20,0,0
54,61,0,1
5,31,0,0
15,128,0,78
22,31,0,0
105,119,0,0
94,133,0,0
34,104,0,0
18,49,0,1
18,39,0,7
94,113,0,1
41,94,0,0
5,30,0,0
88,110,0,0
55,120,0,3
80,120,0,1
22,30,0,0
17,21,0,8
9,15,0,0
14,80,0,4
15,20,0,14
41,55,0,2
60,120,0,0
13,17,0,75
15,31,0,3
18,104,0,0
54,110,0,0
48,119,0,0
116,119,0,0
49,54,0,13
9,13,0,0
15,30,0,2
41,59,0,0
20,80,0,0
0,94,0,0
42,44,0,1
5,44,0,0
14,60,0,7
74,104,0,0
50,123,0,0
13,116,0,4
22,44,0,8
14,74,0,0
9,49,0,0
9,39,0,0
31,49,0,0
31,39,0,1
26,116,0,1
94,130,0,0
42,123,0,0
61,123,0,0
5,123,0,0
14,94,0,1
69,123,0,0
22,123,0,5
20,60,0,0
45,80,0,0
20,74,0,0
15,44,0,48
9,104,0,0
19,80,0,0
31,104,0,0
13,42,0,2
14,55,0,4
17,54,0,39
94,121,0,0
26,42,0,0
20,94,0,1
88,133,0,0
88,113,0,0
11,55,0,0
41,105,0,0
15,123,0,8
39,54,0,28
66,86,0,0
41,61,0,0
45,60,0,0
88,128,0,1
86,116,0,0
5,21,0,0
45,74,0,0
20,55,0,4
19,60,0,0
11,59,0,0
13,122,0,4
44,127,0,59
19,74,0,0
11,32,0,0
50,104,0,0
18,19,0,1
59,121,0,0
13,67,0,0
45,94,0,0
26,122,0,0
0,119,0,0
0,18,0,0
123,127,0,14
59,111,0,1
19,94,0,1
26,67,0,0
49,80,0,2
59,66,0,0
21,55,0,1
61,104,0,0
30,48,0,0
41,110,0,0
15,21,0,5
68,80,0,0
26,88,0,0
45,55,0,0
30,122,0,0
14,119,0,8
19,55,0,0
14,18,0,12
13,22,0,6
21,59,0,0
88,130,0,0
21,32,0,0
13,68,0,0
49,60,0,0
44,111,0,129
26,133,0,0
49,74,0,0
44,66,0,1
26,113,0,0
86,122,0,0
13,128,0,26
26,68,0,0
104,105,0,0
11,105,0,0
13,69,0,7
20,119,0,0
120,130,0,0
68,74,0,0
54,130,0,0
9,19,0,0
11,61,0,0
26,128,0,4
26,69,0,0
49,94,0,0
42,54,0,0
5,54,0,0
17,80,0,5
22,54,0,5
66,116,0,0
20,61,0,2
13,20,0,17
13,31,0,5
39,80,0,6
49,55,0,0
120,121,0,1
54,121,0,1
30,69,0,79
45,119,0,0
0,5,0,0
26,31,0,0
88,123,0,0
67,86,0,0
55,94,0,0
21,105,0,0
127,133,0,7
19,119,0,0
13,30,0,5
11,110,0,0
104,110,0,0
59,120,0,0
30,127,0,0
15,54,0,19
21,61,0,0
17,60,0,4
110,133,0,0
49,59,0,0
110,113,0,0
26,30,0,0
116,127,0,11
17,74,0,1
7,86,0,1
127,128,0,35
86,128,0,0
45,61,0,0
105,121,0,0
32,48,0,0
39,60,0,0
110,128,0,0
39,74,0,0
34,59,0,0
17,94,0,1
105,111,0,0
0,48,0,0
32,122,0,0
44,120,0,26
44,45,0,1
39,94,0,0
21,110,0,0
44,49,0,19
18,86,0,1
66,122,0,0
17,55,0,5
18,59,0,0
45,110,0,0
66,67,0,0
18,32,0,0
26,44,0,5
30,111,0,12
80,86,0,0
48,111,0,1
48,66,0,0
66,88,0,1
13,123,0,7
11,88,0,0
60,86,0,0
49,105,0,0
110,130,0,0
113,120,0,0
7,17,0,9
42,80,0,0
26,123,0,0
5,80,0,0
49,61,0,1
68,105,0,0
14,34,0,0
41,130,0,0
11,26,0,0
22,80,0,1
55,119,0,0
34,105,0,0
54,120,0,12
11,34,0,0
67,116,0,0
66,133,0,0
32,69,0,0
66,113,0,0
34,61,0,0
11,133,0,1
66,68,0,0
11,113,0,0
48,50,0,0
32,127,0,0
9,86,0,1
110,121,0,0
66,128,0,1
31,86,0,1
7,116,0,2
66,69,0,0
20,34,0,0
21,88,0,0
42,60,0,0
5,60,0,0
13,21,0,4
41,121,0,0
15,80,0,3
0,127,0,0
9,59,0,0
42,74,0,0
18,105,0,1
17,119,0,2
31,59,0,0
5,74,0,0
22,60,0,0
49,110,0,0
9,32,0,0
69,74,0,0
31,32,0,0
105,120,0,0
22,74,0,0
21,26,0,0
111,119,0,2
68,110,0,0
86,123,0,0
39,119,0,0
42,94,0,0
17,105,0,1
5,94,0,0
34,110,0,0
21,34,0,0
50,55,0,0
22,94,0,0
21,133,0,2
17,61,0,14
18,116,0,1
21,113,0,0
7,42,0,0
21,68,0,0
74,105,0,0
13,104,0,0
15,60,0,2
7,11,0,0
15,74,0,0
30,49,0,0
30,39,0,0
19,34,0,0
21,128,0,7
80,116,0,0
48,120,0,0
42,55,0,0
5,55,0,0
121,122,0,0
11,30,0,0
50,59,0,0
116,120,0,8
32,111,0,0
22,55,0,0
41,50,0,0
18,110,0,0
67,122,0,0
104,130,0,0
11,130,0,0
119,133,0,0
7,48,0,0
14,41,0,4
60,116,0,0
15,94,0,0
0,111,0,0
9,17,0,1
0,66,0,0
18,42,0,0
7,122,0,0
17,110,0,1
9,105,0,0
119,128,0,0
30,104,0,0
31,105,0,1
20,130,0,0
21,31,0,1
14,121,0,0
7,67,0,0
74,110,0,0
15,55,0,15
104,121,0,0
11,121,0,0
14,111,0,158
20,41,0,5
14,66,0,0
21,30,0,0
9,116,0,0
34,88,0,0
11,44,0,2
31,116,0,0
86,104,0,0
26,54,0,0
21,130,0,0
20,121,0,1
67,68,0,0
41,120,0,14
41,45,0,0
45,130,0,0
7,22,0,0
18,67,0,0
0,15,0,0
50,105,0,1
66,123,0,0
20,111,0,24
42,119,0,0
5,119,0,0
80,122,0,2
67,128,0,0
9,110,0,0
20,66,0,0
67,69,0,0
5,18,0,0
50,61,0,1
22,119,0,0
121,127,0,1
7,68,0,0
18,88,0,0
34,133,0,0
34,113,0,0
14,50,0,1
34,68,0,0
9,42,0,0
21,121,0,0
31,42,0,0
19,41,0,0
61,105,0,1
7,128,0,8
60,122,0,0
0,13,0,0
7,69,0,0
69,105,0,0
9,11,0,0
11,50,0,0
34,128,0,0
18,26,0,5
42,61,0,0
21,44,0,6
5,61,0,1
60,67,0,0
45,121,0,0
13,19,0,1
22,61,0,0
32,49,0,2
19,121,0,0
32,39,0,0
18,133,0,0
15,119,0,0
18,113,0,1
20,50,0,1
17,26,0,7
18,68,0,0
0,49,0,1
19,111,0,0
0,39,0,0
50,110,0,0
7,20,0,7
19,66,0,0
17,34,0,0
7,31,0,1
18,128,0,7
15,105,0,0
94,119,0,0
0,14,0,0
15,61,0,5
49,130,0,1
31,67,0,0
32,104,0,0
59,86,0,0
61,110,0,0
74,133,0,1
74,113,0,0
69,110,0,0
14,45,0,0
14,120,0,23
60,68,0,0
88,94,0,0
68,130,0,0
14,39,0,41
9,88,0,0
0,104,0,0
31,88,0,0
119,123,0,0
104,120,0,0
45,50,0,0
55,127,0,6
80,127,0,4
18,20,0,1
60,128,0,1
60,69,0,8
18,31,0,1
19,50,0,1
9,26,0,0
49,121,0,0
54,94,0,0
20,120,0,13
20,45,0,0
26,80,0,0
18,30,0,1
20,39,0,12
122,127,0,2
9,133,0,0
15,110,0,0
31,133,0,0
68,121,0,0
9,113,0,0
44,86,0,2
9,68,0,0
31,113,0,1
31,68,0,1
9,128,0,0
50,88,0,0
31,128,0,1
111,127,0,84
34,44,0,0
67,123,0,0
17,130,0,1
45,120,0,0
26,60,0,0
55,111,0,10
61,88,0,0
74,130,0,0
11,54,0,1
7,123,0,1
55,66,0,0
26,74,0,0
17,41,0,19
19,120,0,0
19,45,0,0
34,123,0,0
9,20,0,0
49,50,0,0
19,39,0,0
50,133,0,0
50,113,0,1
18,44,0,12
9,31,0,0
39,41,0,12
17,121,0,1
22,26,0,0
5,34,0,0
59,116,0,0
88,119,0,0
61,133,0,0
9,30,0,0
22,34,0,0
61,113,0,1
74,121,0,0
13,55,0,4
18,123,0,1
26,55,0,0
21,54,0,4
39,111,0,85
7,21,0,2
0,19,0,0
80,123,0,1
39,66,0,1
15,26,0,7
54,119,0,0
13,59,0,0
13,32,0,4
15,34,0,0
49,120,0,8
60,123,0,0
67,104,0,0
26,59,0,0
26,32,0,0
44,116,0,25
17,50,0,1
68,120,0,0
9,44,0,0
31,44,0,6
50,130,0,0
7,104,0,0
18,21,0,0
30,86,0,1
39,50,0,0
48,86,0,0
30,59,0,0
30,32,0,0
9,123,0,0
61,130,0,0
42,130,0,0
5,130,0,0
31,123,0,0
59,122,0,0
69,130,0,0
22,130,0,1
113,116,0,0
59,67,0,0
50,121,0,0
5,41,0,0
11,80,0,0
22,41,0,0
13,105,0,1
17,120,0,23
17,45,0,0
13,61,0,8
55,104,0,0
80,104,0,0
44,48,0,0
26,105,0,0
42,121,0,0
61,121,0,0
5,121,0,0
69,121,0,0
111,120,0,37
15,130,0,1
26,61,0,0
22,121,0,0
34,54,0,0
94,127,0,0
39,120,0,18
39,45,0,0
5,111,0,0
44,122,0,2
60,104,0,0
42,66,0,0
5,66,0,0
9,21,0,0
22,66,0,0
44,67,0,0
11,60,0,0
15,41,0,47
66,74,0,0
105,116,0,0
11,74,0,0
30,105,0,1
21,80,0,0
59,69,0,0
13,110,0,0
15,121,0,1
18,54,0,4
11,94,0,0
110,119,0,0
59,127,0,0
26,110,0,0
113,122,0,0
41,119,0,0
30,116,0,0
42,50,0,0
86,105,0,1
5,50,0,0
48,116,0,0
22,50,0,0
128,133,0,7
32,86,0,0
7,19,0,0
120,122,0,0
21,60,0,0
44,68,0,0
94,111,0,0
32,59,0,0
0,86,0,0
21,74,0,0
30,110,0,0
123,133,0,2
44,128,0,41
44,69,0,9
30,42,0,0
21,94,0,0
15,50,0,0
123,128,0,8
105,122,0,0
14,86,0,1
86,110,0,0
9,54,0,0
31,54,0,0
42,120,0,0
42,45,0,0
5,120,0,0
5,45,0,0
13,88,0,0
22,120,0,3
22,45,0,0
13,26,0,0
20,86,0,1
5,14,0,0
34,80,0,0
113,127,0,0
48,122,0,0
13,34,0,0
30,67,0,0
32,105,0,0
116,122,0,0
104,119,0,0
11,119,0,0
0,17,0,0
13,133,0,10
11,18,0,1
48,67,0,0
13,113,0,1
120,127,0,12
54,127,0,37
26,34,0,0
15,120,0,24
15,45,0,1
30,88,0,0
123,130,0,0
50,54,0,0
66,105,0,0
18,80,0,2
32,116,0,0
34,60,0,0
94,120,0,0
88,121,0,0
34,74,0,0
19,86,0,1
0,116,0,0
86,88,0,0
105,127,0,0
30,133,0,0
68,94,0,0
88,111,0,1
30,113,0,1
30,68,0,0
21,119,0,0
32,110,0,0
74,80,0,0
41,48,0,0
34,94,0,0
116,133,0,7
48,68,0,0
30,128,0,0
18,60,0,0
18,74,0,0
32,42,0,0
44,123,0,19
48,69,0,0
14,116,0,17
66,110,0,0
116,128,0,10
86,133,0,0
54,111,0,57
7,55,0,1
86,113,0,1
54,66,0,0
0,42,0,0
34,55,0,0
48,127,0,0
13,130,0,1
18,94,0,1
0,11,0,0
9,80,0,0
26,130,0,0
31,80,0,0
30,31,0,18
7,59,0,0
20,116,0,5
7,32,0,0
14,42,0,0
113,123,0,0
26,41,0,0
59,104,0,0
18,55,0,0
74,94,0,0
13,121,0,0
32,67,0,0
0,122,0,0
13,44,0,35
26,121,0,0
0,67,0,0
32,88,0,0
9,60,0,0
31,60,0,7
14,48,0,1
9,74,0,0
49,119,0,0
55,86,0,0
41,69,0,0
20,42,0,1
31,74,0,0
50,80,0,0
0,88,0,0
110,127,0,0
68,119,0,0
19,116,0,0
14,122,0,2
127,130,0,0
86,130,0,0
41,127,0,0
88,120,0,0
67,105,0,0
44,104,0,0
9,94,0,0
34,119,0,0
31,94,0,1
14,67,0,0
61,80,0,0
32,133,0,0
7,9,0,0
32,113,0,0
0,22,0,0
69,80,0,0
30,44,0,10
20,48,0,0
32,68,0,0
7,105,0,0
13,50,0,1
0,133,0,0
0,113,0,0
7,61,0,0
31,81,1,0
6,103,1,0
16,129,1,0
37,70,1,0
10,101,1,0
39,101,1,0
2,123,1,0
79,103,1,0
90,136,1,0
39,136,1,0
10,136,1,0
71,103,1,0
33,123,1,0
33,37,1,0
16,79,1,0
37,101,1,0
31,39,1,0
75,85,1,0
33,75,1,0
81,114,1,0
31,90,1,3
2,103,1,0
72,128,1,0
30,44,1,0
70,75,1,0
10,81,1,0
6,114,1,0
17,33,1,0
2,71,1,0
79,134,1,0
71,114,1,0
75,101,1,0
37,81,1,0
16,111,1,0
75,136,1,0
17,44,1,15
10,39,1,0
16,92,1,0
44,70,1,0
103,107,1,0
129,136,1,0
17,85,1,0
17,30,1,0
29,114,1,2
39,90,1,0
10,90,1,0
44,107,1,0
54,114,1,3
44,101,1,0
85,101,1,0
111,114,1,1
30,101,1,0
33,134,1,0
123,129,1,0
75,81,1,0
72,123,1,0
17,31,1,10
107,136,1,0
6,33,1,0
81,85,1,0
17,101,1,0
17,136,1,0
103,129,1,0
101,136,1,0
6,44,1,0
44,81,1,0
30,81,1,0
37,128,1,0
75,90,1,0
6,85,1,0
29,33,1,0
2,10,1,0
79,85,1,0
2,33,1,0
33,70,1,0
71,85,1,0
31,37,1,0
81,101,1,0
33,107,1,0
31,75,1,2
29,44,1,0
85,90,1,0
6,31,1,0
29,85,1,1
29,30,1,14
101,111,1,0
92,107,1,0
2,85,1,0
123,128,1,0
10,29,1,0
6,101,1,0
70,107,1,0
16,103,1,0
17,39,1,4
33,54,1,0
6,136,1,0
72,134,1,0
79,136,1,0
71,101,1,0
71,136,1,0
17,90,1,1
103,128,1,0
16,71,1,0
10,37,1,0
2,31,1,0
33,129,1,0
44,128,1,10
39,75,1,0
10,75,1,0
29,101,1,0
37,123,1,0
10,17,1,0
54,101,1,0
2,136,1,0
90,114,1,0
92,129,1,0
33,79,1,0
111,136,1,3
37,75,1,0
70,129,1,0
70,81,1,0
81,90,1,0
71,81,1,0
16,114,1,0
6,39,1,0
128,136,1,0
29,81,1,0
6,90,1,0
54,81,1,0
79,90,1,0
71,90,1,0
33,111,1,1
103,123,1,0
114,129,1,0
29,39,1,0
33,92,1,0
2,39,1,0
44,123,1,1
31,70,1,0
33,128,1,0
2,72,1,0
29,90,1,6
17,29,1,9
30,37,1,0
37,134,1,0
2,90,1,0
31,107,1,0
44,75,1,0
16,33,1,0
30,75,1,0
92,128,1,0
70,128,1,0
10,16,1,0
16,44,1,1
17,37,1,0
72,79,1,0
17,75,1,0
16,85,1,0
123,134,1,0
39,70,1,0
10,70,1,0
101,114,1,0
90,107,1,0
31,129,1,0
10,107,1,0
39,107,1,0
90,101,1,0
114,128,1,0
6,29,1,0
103,134,1,0
16,31,1,0
37,107,1,0
44,134,1,6
16,101,1,0
30,134,1,0
72,111,1,0
16,136,1,0
92,123,1,0
72,92,1,0
6,37,1,0
70,123,1,0
37,54,1,0
6,75,1,0
2,29,1,0
33,103,1,0
6,17,1,3
39,129,1,0
10,129,1,0
39,81,1,0
71,75,1,0
75,107,1,0
79,114,1,0
92,103,1,1
33,71,1,0
37,129,1,0
29,37,1,0
54,123,1,0
31,92,1,0
29,75,1,2
31,128,1,0
54,75,1,0
30,70,1,0
37,79,1,0
114,123,1,0
16,39,1,0
70,71,1,0
85,107,1,0
2,114,1,0
30,107,1,0
16,72,1,0
